index,attendance_mandatory,clarity_rating,class,comment,created_by_user,date,difficulty_rating,grade,helpful_rating,is_for_credit,is_for_online_class,quality_rating,rating_tags,textbook_use,thumbs_down_total,thumbs_up_total,would_take_again,pid
117,mandatory,5.0,ARC101,"Amazing and fun lectures overall. Spent too much time talking about his personal life in class (guy seems to have no boundaries lol). Took us out for drinks, and played drinking games and hacky sack with us. He also dressed up as a hotdog in class for Halloween which is kinda cool. *edit: heard he destroyed a historical old building??? Not cool bro",False,2022-04-15 19:49:12,3.0,A+,5.0,True,False,5.0,Amazing lectures --Hilarious--Accessible outside class,3.0,0,0,1.0,1482580
118,non mandatory,5.0,ECON305,T-Dawg is the inspiration,False,2022-04-11 04:01:38,5.0,A+,5.0,True,False,5.0,Participation matters--Inspirational--Hilarious,-1.0,0,0,1.0,1482580
119,mandatory,5.0,305101,Ted Mosby is the worlds best Wait for it Professor,False,2022-04-10 23:22:56,3.0,A+,5.0,True,True,5.0,Inspirational--Hilarious--Caring,3.0,0,0,1.0,1482580
120,mandatory,5.0,ECON,"Great guy, wrong classroom",False,2022-04-07 19:47:24,1.0,Not sure yet,5.0,True,False,5.0,Amazing lectures --Hilarious--Caring,3.0,0,0,1.0,1482580
121,mandatory,5.0,ARCHITECTURE101,"Thanks Professor Mosby, you were truly inspirational",False,2022-04-06 12:29:18,1.0,A+,5.0,False,False,5.0,Inspirational--Hilarious--Caring,3.0,0,0,1.0,1482580
122,mandatory,4.0,ARC101,"Amazing wasn't bored even for a minute
",False,2022-03-30 06:19:27,4.0,A-,4.0,False,False,4.0,Amazing lectures --Inspirational--Hilarious,-1.0,0,0,1.0,1482580
123,mandatory,4.0,ECON305,Ted mosby is a great teacher but I really want to meet Barney Stinson his friend ,False,2022-03-23 07:20:01,5.0,A+,4.0,True,False,4.0,Tough grader--EXTRA CREDIT,3.0,0,0,,1482580
124,non mandatory,5.0,ARCH1103,"very respectable man, would take his classes any day",False,2022-03-20 15:09:13,2.0,A,5.0,True,True,5.0,EXTRA CREDIT--Inspirational--Caring,3.0,0,0,1.0,1482580
125,non mandatory,5.0,ARCH101,"I like the way he teaches. Also, I am very pleased with his desire to teach architecture",False,2022-03-16 13:44:41,5.0,A+,5.0,False,False,5.0,,-1.0,0,0,1.0,1482580
126,non mandatory,2.0,ARCH01,"Dude didn&#39;t even know how to spell professor
",False,2022-03-09 23:52:59,3.0,A-,2.0,True,True,2.0,,3.0,0,1,,1482580
127,mandatory,3.0,ARC101,Great Professor but a bit long winded. Easily distracted by personal life but covers all topics thoroughly ,False,2022-03-04 02:01:35,2.0,A,3.0,True,False,3.0,Gives good feedback--Lecture heavy--Accessible outside class,3.0,0,0,1.0,1482580
128,mandatory,5.0,33212,best man,False,2022-03-02 19:45:14,1.0,A,5.0,False,False,5.0,Gives good feedback--Inspirational--Hilarious,-1.0,0,0,1.0,1482580
129,,4.0,ECON101,"He always taught us to Make Adjustments, Go Get It Energized (M.A.G.G.I.E). He joined us at a bar to play a drinking game, but um, he went on a date with a student who turned out to be lesbian and then married and had kids with her roommate. Overall though, not a bad architecture or economics teacher.",False,2022-02-21 04:14:58,3.0,,4.0,True,False,4.0,Amazing lectures,5.0,0,1,1.0,1482580
130,mandatory,5.0,ARC101,"Very personable guy! We all went out for drinks last night. It was legend, wait for it.... DARY!!!!",False,2022-02-19 21:51:49,3.0,A+,5.0,True,False,5.0,Inspirational--Hilarious--Amazing lectures,0.0,0,0,1.0,1482580
131,mandatory,5.0,ECON305,Love this guy,False,2022-02-11 16:12:05,5.0,A+,5.0,False,False,5.0,Gives good feedback--Respected--Amazing lectures,5.0,0,0,1.0,1482580
132,non mandatory,5.0,ECO305,"This was the BEST professor I have ever had. He was a visionary. He made me discover that I was lesbian. Even better, he ended up marrying my best friend WHO WAS ALSO IN THE CLASS. I dont know what I would have done if I hadnt been in that class. It would have been mighty SHELLFISH to not be.",False,2022-02-05 08:20:10,1.0,F,5.0,True,False,5.0,,0.0,0,0,1.0,1482580
133,mandatory,5.0,ACH101,"10/10- Great guy, Pete, Robin, and Barney were really nice TA's too (:",False,2022-02-04 02:18:29,5.0,A+,5.0,True,True,5.0,Amazing lectures--Lecture heavy--Caring,5.0,0,0,1.0,1482580
134,non mandatory,5.0,ARC101,Great professor and set me up with his friend whos the presidents security guard his name was Barney he was a rly cool guy,False,2022-01-31 00:23:54,1.0,F,5.0,True,False,5.0,Gives good feedback--Accessible outside class--Amazing lectures,5.0,0,0,1.0,1482580
135,mandatory,5.0,ARCIT101,Great class Pete C. was a great TA and Robin and Barney were great as well!,False,2022-01-27 23:49:33,5.0,A+,5.0,True,False,5.0,Gives good feedback--Lots of homework--Amazing lectures,5.0,0,0,1.0,1482580
136,mandatory,5.0,ARC101,Make Adjustments Go Get It Energized - Prof. Mosby,False,2022-01-27 03:55:44,2.0,A+,5.0,False,False,5.0,Accessible outside class--Hilarious--Amazing lectures,0.0,0,0,1.0,1482580
137,mandatory,5.0,ECON305,"Besides ECON305, he also teaches ARCH101",False,2022-01-24 04:47:09,2.0,A+,5.0,True,False,5.0,Gives good feedback--Inspirational--Clear grading criteria,5.0,0,0,1.0,1482580
138,mandatory,5.0,ARC101,always talking about how he met his wife ...,False,2022-01-23 01:18:03,2.0,B+,5.0,True,False,5.0,Respected--Inspirational--Caring,0.0,0,0,1.0,1482580
139,non mandatory,5.0,ARCH101,"Best Professor ever. Super inspirational an motivating, he helps students if they need it.",False,2022-01-21 13:37:21,3.0,A-,5.0,True,False,5.0,Respected--Inspirational--Amazing lectures,5.0,0,0,1.0,1482580
140,non mandatory,5.0,ARC101,"Professor Mosby was the most real professor I ever had. He was always the nicest, most approachable, and down to Earth guy on campus. You really felt like he was speaking to you personally and not just as students. His lectures were super informative and easy to understand, the tests were fair, and he was just all around awesome. He was the best.",False,2022-01-18 20:03:22,2.0,A+,5.0,False,False,5.0,Hilarious--Amazing lectures--Caring,5.0,0,0,1.0,1482580
141,non mandatory,5.0,ARC1101,Make Adjustments Go Get It Energized - Prof Mosby,False,2022-01-11 18:28:06,5.0,,5.0,True,False,5.0,,0.0,0,0,1.0,1482580
142,non mandatory,5.0,ARC101,Prof Mosby is the best! We went out for drinks the other night and he's the coolest person ever! And his classes are excellent!,False,2022-01-11 12:12:34,3.0,A,5.0,True,False,5.0,Hilarious--Amazing lectures--Caring,5.0,0,0,1.0,1482580
143,mandatory,5.0,ARC101,love his lectures,False,2022-01-11 04:34:01,1.0,A+,5.0,True,False,5.0,Inspirational--Hilarious--Amazing lectures,5.0,0,0,1.0,1482580
144,mandatory,5.0,ARCHISEXTURE101,He talked to us and connected with us personally with discussing his life and architecture,False,2022-01-04 16:10:39,2.0,A+,5.0,True,False,5.0,Accessible outside class--Inspirational--Caring,5.0,0,0,1.0,1482580
145,non mandatory,5.0,ARCHITECTURE101,Best teacher ever!,False,2022-01-02 00:10:22,1.0,A,5.0,True,False,5.0,Respected--Accessible outside class--Hilarious,5.0,0,0,1.0,1482580
146,,5.0,ARC101,Best professor ever would definitely take his class again,False,2022-01-01 14:39:05,2.0,A-,5.0,True,False,5.0,Respected--Accessible outside class--Hilarious,0.0,0,0,1.0,1482580
147,non mandatory,5.0,ARC105,Such an easy class and attendance isnt necessary,False,2021-12-30 14:29:15,1.0,,5.0,False,False,5.0,Gives good feedback--Accessible outside class--Amazing lectures,0.0,0,0,0.0,1482580
148,non mandatory,5.0,ACH101,Greatest professor ever. I learned so much about architecture. Also took a class called Robin101,False,2021-12-30 10:21:51,1.0,A,5.0,True,False,5.0,Inspirational--Hilarious--Amazing lectures,0.0,0,0,1.0,1482580
149,non mandatory,1.0,ARCH202,"He spent 3 minutes making fun of my name. He thought my name, Cook Poo, was a fake name on the attendance sheet. Then I saw him at a restaurant making fun of my name with his friends when I was picking up some takeout.",False,2021-12-28 03:36:14,5.0,Drop/Withdrawal,1.0,True,False,1.0,,5.0,0,0,0.0,1482580
150,non mandatory,1.0,ARCH599,he was the raja of the fall. my mother is worthy of that.,False,2021-12-25 16:31:44,1.0,A+,1.0,True,False,1.0,Respected--Lots of homework--Amazing lectures,5.0,0,0,1.0,1482580
151,mandatory,5.0,ACH101,you just gotta love Professor Mosby and his red cowboy boots,False,2021-12-25 08:07:53,2.0,A+,5.0,False,False,5.0,Inspirational--Hilarious--Amazing lectures,5.0,0,0,1.0,1482580
152,mandatory,5.0,ECON305,"I love Professor Mosby, it's because of him that I want to be an Architect",False,2021-12-24 02:28:31,1.0,A+,5.0,True,False,5.0,Respected--Accessible outside class--Inspirational,5.0,0,0,1.0,1482580
153,mandatory,5.0,ARCH216,"He is a super fun proffesor and awesome,especially his friend barney",False,2021-12-19 07:25:23,1.0,A+,5.0,True,False,5.0,Hilarious--Caring--So many papers,5.0,0,0,1.0,1482580
154,mandatory,5.0,ARC101,he is just awesome,False,2021-12-17 19:23:58,2.0,A+,5.0,False,True,5.0,,5.0,0,0,1.0,1482580
155,non mandatory,5.0,ARC101,"The most amazing professor I ever had... Architecture 101 is such a fun class... Especially when we got drunk because of a drinking game consist of &quot;But um&quot;. I also love the fact he involves the studying technique with his love live. The only criticism from me is the fact that sometimes the lecture can be boring, but def still recommend. Amazing!!",False,2021-12-16 12:12:28,2.0,B+,5.0,True,False,5.0,Inspirational--Hilarious--Caring,5.0,0,0,1.0,1482580
156,non mandatory,5.0,ECON305,He was awesome but his friend Swarly stole my girlfriend for a night,False,2021-12-14 06:04:21,3.0,A+,5.0,True,False,5.0,Inspirational--Hilarious--Amazing lectures,5.0,0,0,1.0,1482580
157,non mandatory,5.0,1000ECON,"I asked him how his day way and he told me for solid 3 hours every detail even with the things his friends were doing, like he was actually there.",False,2021-12-12 12:59:03,3.0,A+,5.0,True,False,5.0,Inspirational--Caring--EXTRA CREDIT,5.0,0,1,1.0,1482580
158,non mandatory,4.0,ARC101,Prof. Mosby is a rock wait for it star.,False,2021-12-10 13:56:14,4.0,A,4.0,False,False,4.0,,5.0,0,0,1.0,1482580
159,non mandatory,4.0,ARCH122,"Yeah, just can't spell &quot;Professor&quot; otherwise alright",False,2021-12-10 12:41:47,2.0,A+,4.0,False,False,4.0,Respected--Hilarious--So many papers,5.0,0,0,1.0,1482580
160,mandatory,5.0,ECON305,Great prof indeed,False,2021-12-10 09:55:01,3.0,B+,5.0,True,False,5.0,Gives good feedback--Respected--Lots of homework,5.0,0,0,1.0,1482580
161,mandatory,5.0,ECON305,"best teacher, even if by mistake",False,2021-12-09 18:32:06,5.0,A,5.0,False,False,5.0,,0.0,0,0,1.0,1482580
162,non mandatory,5.0,ECON305,"Haha hes actually an architect professor, wonder how he ended up at econ305!",False,2021-12-07 15:08:57,3.0,A+,5.0,True,False,5.0,Gives good feedback--Respected,0.0,0,0,1.0,1482580
163,mandatory,5.0,ACH101,"He was a great profesor, the only problem was his astronaut friend barney whose life I saved by training him for the moon landing he had the next day. Sadly he never called me back about my underwear he kept for the aliens. Still waiting for his call.",False,2021-11-30 15:38:29,4.0,A+,5.0,False,True,5.0,Hilarious--Amazing lectures,5.0,0,0,1.0,1482580
164,mandatory,4.0,ARCHISEXTURE101,Overall he is not a jerk,False,2021-11-30 12:07:09,2.0,A+,4.0,True,True,4.0,,5.0,0,0,1.0,1482580
165,non mandatory,3.0,ECON305,Solid guy but insists of wearing this ugly red cowboy boots every day to work. They're quite distracting from the actual lectures.,False,2021-11-23 01:22:28,2.0,B-,3.0,False,False,3.0,Accessible outside class--Hilarious,5.0,0,0,1.0,1482580
166,non mandatory,5.0,ROBIN203,MOST AWESOME TEACHER EVER!! also rocked the blonde ;),False,2021-11-13 19:01:40,3.0,A+,5.0,False,False,5.0,Gives good feedback--Hilarious--Amazing lectures,0.0,0,0,1.0,1482580
167,mandatory,4.0,ECON305,He is a funny man!,False,2021-11-08 18:59:56,4.0,A,4.0,False,False,4.0,Inspirational--Hilarious--Amazing lectures,0.0,0,0,1.0,1482580
168,mandatory,5.0,ARC101,"Professor Mosby genuinely cares about his students, but is also a little wrapped up in his personal life during class. Meaning his lectures are amazing so amazing that screenwriters could have written them. I will make sure and wear my cute sweater tomorrow for class. His friend Barney loves it when I do that.",False,2021-11-05 17:04:34,4.0,A+,5.0,True,False,5.0,Accessible outside class--Participation matters--Amazing lectures,5.0,0,0,1.0,1482580
169,mandatory,5.0,ACCT202,Love prof. Mosby,False,2021-11-01 15:01:27,3.0,A+,5.0,True,False,5.0,Respected--Inspirational--Amazing lectures,5.0,0,0,1.0,1482580
170,,1.0,ARCHITECTURE101,I wan in one of professor mosby classes and we went to this under construction gotham national bank or whatever building and turns out he said that we wernt doing archeology and NOT DOING ANY COOL INDIANA JONES CRAP but he just wanted to talk abouts its structual integrety and all of that crap.,False,2021-11-01 13:43:00,5.0,Drop/Withdrawal,1.0,False,False,1.0,,0.0,0,0,0.0,1482580
171,mandatory,5.0,ARC101,"And that kids, is how I met your teacher",False,2021-10-31 17:41:07,4.0,A,5.0,False,False,5.0,Skip class? You won't pass.--Inspirational--Hilarious,5.0,0,0,1.0,1482580
172,mandatory,5.0,ACH101,Professor Mosby is great! He is one of the best professors I've ever had! Sometimes we speak about his life and the girls he like that Maggie and his drunk friend Robin the &quot;but um...&quot; news anchor!,False,2021-10-30 09:39:37,2.0,A-,5.0,True,False,5.0,Respected--Hilarious--Beware of pop quizzes,5.0,0,0,1.0,1482580
173,non mandatory,5.0,COS126,good prof played drinking games with us but kept talking about the intricacies of his building,False,2021-10-28 03:26:44,1.0,A+,5.0,True,False,5.0,,0.0,0,0,1.0,1482580
174,mandatory,4.0,ARC1101,I heard he used to have a butterfly tattoo. Classic schmosby. Also I took his class cause I liked his shellfish joke in econ,False,2021-10-12 12:21:10,4.0,B,4.0,False,False,4.0,,0.0,0,0,1.0,1482580
175,mandatory,5.0,ARCHITECTURE101,Awesome man,False,2021-10-10 11:00:47,3.0,B+,5.0,False,False,5.0,Accessible outside class--Group projects--Amazing lectures,0.0,0,0,1.0,1482580
176,mandatory,5.0,ARC101,Classic Schmoesby,False,2021-10-08 11:33:23,2.0,A+,5.0,True,False,5.0,Participation matters--Skip class? You won't pass.--Inspirational,5.0,0,0,1.0,1482580
177,mandatory,1.0,ECON101,He doesnt even have a Masters degree! Whats he doing in Columbia???,False,2021-10-06 19:59:29,5.0,Not sure yet,1.0,True,False,1.0,,0.0,0,1,0.0,1482580
178,mandatory,5.0,ARC101,"Best prof I've ever had, wish he'd shown up for our first day of class though, heard he ended up in the econ department somehow. Classic shmosby!",False,2021-10-05 20:21:13,3.0,A-,5.0,True,False,5.0,Inspirational--Hilarious--Caring,0.0,0,0,1.0,1482580
179,mandatory,4.0,ECON3015,Shmoesby is the GOAT,False,2021-10-02 07:50:00,4.0,A,4.0,False,False,4.0,Gives good feedback--Accessible outside class--Caring,0.0,0,0,1.0,1482580
180,non mandatory,5.0,ARC101,best teacher i've ever had,False,2021-09-24 00:13:22,3.0,A+,5.0,True,False,5.0,Lots of homework--Inspirational--Hilarious,0.0,0,0,1.0,1482580
181,mandatory,5.0,ECON305,I was in ECON305. He seems like a solid guy though...,False,2021-09-20 19:38:27,2.0,A+,5.0,False,False,5.0,Gives good feedback--Accessible outside class--So many papers,0.0,0,0,1.0,1482580
182,mandatory,5.0,ARCH101,"Professor Mosby is a great guy, his lectures are fun, and because his classes are small, he likes to bond with his students and join them in the bar, he'll even play a drinking game with you! His tests and papers are kinda hard tho, but he really helps you if you need it!!",False,2021-09-19 19:04:15,4.0,A-,5.0,True,False,5.0,Gives good feedback--Inspirational--Amazing lectures,0.0,0,0,1.0,1482580
183,mandatory,5.0,ACH101,I LOVE PROFESSOR BROSBY,False,2021-09-15 15:28:07,3.0,A+,5.0,True,False,5.0,Respected--Skip class? You won't pass.--Beware of pop quizzes,0.0,0,0,1.0,1482580
184,mandatory,5.0,ARC101,taught me how to pronounce 'chameleon.' he is the absolute best.,False,2021-09-14 22:21:11,4.0,,5.0,False,False,5.0,Inspirational--Hilarious--Caring,0.0,0,0,1.0,1482580
185,mandatory,5.0,ARCH101,"He was late for first class for 20 minutes, but once he took us to awesome field trip through Manhattan.",False,2021-09-10 12:08:17,1.0,A+,5.0,True,True,5.0,Gives good feedback--Accessible outside class--Skip class? You won't pass.,5.0,0,0,1.0,1482580
186,mandatory,5.0,ACH101,Top shmoseby,False,2021-09-08 16:57:27,2.0,A+,5.0,False,False,5.0,Inspirational--Hilarious--Caring,5.0,0,0,1.0,1482580
187,mandatory,5.0,ARC101,Best professor ever .Ted Mosby is Legen wait for it dary. LEGENDARY....,False,2021-09-07 10:16:14,3.0,B,5.0,False,False,5.0,Gives good feedback--Hilarious--Amazing lectures,5.0,0,0,1.0,1482580
188,mandatory,5.0,ECON101,He taught the wrong class!,False,2021-09-07 07:08:24,4.0,Incomplete,5.0,True,False,5.0,,5.0,0,0,1.0,1482580
189,mandatory,5.0,ARC101,He showed a picture of a sleeping lady once.,False,2021-09-03 16:12:23,3.0,A,5.0,True,False,5.0,Gives good feedback--Respected--Get ready to read,5.0,0,0,1.0,1482580
190,mandatory,5.0,ACH101,loved his lectures on the Arcadian,False,2021-09-03 10:14:54,1.0,A+,5.0,False,False,5.0,Respected--Inspirational--Amazing lectures,0.0,0,0,1.0,1482580
191,mandatory,5.0,ACT404,"Greatttt guy, especially lets us get extra credit if we do other things",False,2021-09-02 19:01:52,5.0,A+,5.0,True,False,5.0,Respected--Amazing lectures--Lecture heavy,5.0,0,0,1.0,1482580
192,mandatory,5.0,ARC101,how i met your mother,False,2021-08-25 00:21:20,3.0,A+,5.0,True,False,5.0,Inspirational--Hilarious--Caring,5.0,0,0,1.0,1482580
